lin_accel_x,gyro_y,mag_z,lin_accel_y,lin_accel_z,mag_x,gyro_z,gyro_x,accel_x,mag_y,accel_y,accel_z,long,lat,time,heading
0.01,-0.0011111111111111113,41.6875,-0.04,0.15,-59.0625,-0.004444444444444445,0.0,-0.46,-13.75,-2.31,9.64,-122.67541333333332,45.550335,411.670743,160.3746362659522
0.1,0.0,42.0625,0.0,0.13,-59.5,0.0011111111111111113,0.004444444444444445,-0.5,-13.75,-2.39,9.64,-122.67541333333332,45.550335,411.73031200400004,160.37824569260852
0.05,0.0033333333333333327,42.0625,0.0,0.09,-59.0625,0.0011111111111111113,-0.0011111111111111113,-0.41,-14.1875,-2.33,9.64,-122.67541333333332,45.550335,411.79459644,160.3558051115756
0.03,0.005555555555555557,41.6875,0.0,0.1,-59.0625,0.0033333333333333327,-0.008888888888888889,-0.45,-13.375,-2.33,9.63,-122.67541333333332,45.550335,411.868734399,160.39133191361282
0.06,-0.0022222222222222227,41.25,0.0,0.09,-59.0625,0.0,0.0,-0.45,-14.1875,-2.33,9.62,-122.67541333333332,45.550335,411.92837486199994,160.35292431520324
0.04,-0.0011111111111111113,42.0625,-0.05,0.09,-58.75,-0.0022222222222222227,0.0033333333333333327,-0.47,-13.75,-2.31,9.6,-122.67541333333332,45.550335,411.998833434,160.3617401882004
0.02,0.0011111111111111113,42.5,0.01,0.11,-58.75,0.0,0.006666666666666667,-0.45,-13.375,-2.35,9.65,-122.67541333333332,45.550335,412.059307493,160.3971739882729
0.05,0.004444444444444445,42.5,0.0,0.11,-59.0625,0.004444444444444445,-0.008888888888888889,-0.47,-13.75,-2.34,9.59,-122.67541166666666,45.550335,412.21611109599996,160.41588323048123
0.04,0.005555555555555557,42.0625,-0.01,0.07,-59.1875,-0.004444444444444445,-0.006666666666666667,-0.42,-13.375,-2.31,9.62,-122.67541166666666,45.550335,412.299753618,160.45604446946635
0.04,-0.0011111111111111113,42.875,0.0,0.07,-58.375,-0.0011111111111111113,-0.0022222222222222227,-0.44,-14.5,-2.32,9.67,-122.67541166666666,45.550335,412.36105700300004,160.41078369975315
0.05,-0.006666666666666667,42.875,0.02,0.15,-58.375,0.0011111111111111113,0.004444444444444445,-0.49,-13.75,-2.37,9.6,-122.67541166666666,45.550335,412.427215247,160.41889003898922
0.07,0.0033333333333333327,43.25,-0.02,0.13,-58.75,0.0,-0.005555555555555557,-0.47,-13.75,-2.33,9.62,-122.67541166666666,45.550335,412.48668529199995,160.4392620178892
0.05,0.0033333333333333327,42.875,0.0,0.07,-59.0625,0.0011111111111111113,-0.0033333333333333327,-0.44,-13.75,-2.36,9.64,-122.67541166666666,45.550335,412.55110525,160.45124813586764
0.0,-0.0011111111111111113,42.875,-0.02,0.12,-58.75,0.0,0.0022222222222222227,-0.48,-13.75,-2.36,9.59,-122.67541166666666,45.550335,412.622502106,160.46283926106014
0.04,-0.007777777777777778,42.0625,0.0,0.1,-58.75,0.0033333333333333327,0.0022222222222222227,-0.48,-13.0,-2.38,9.61,-122.67541166666666,45.550335,412.692957032,160.51903832355532
0.04,0.0022222222222222227,43.6875,0.0,0.12,-58.75,-0.0011111111111111113,-0.005555555555555557,-0.46,-14.1875,-2.33,9.59,-122.67541166666666,45.550335,412.76840161,160.51072783694613
0.06,0.012222222222222223,42.5,0.0,0.09,-58.375,-0.004444444444444445,-0.008888888888888889,-0.46,-14.1875,-2.33,9.65,-122.67541166666666,45.550335,412.837803615,160.47980497329274
0.02,-0.0011111111111111113,44.0625,-0.03,0.09,-58.375,-0.004444444444444445,0.0011111111111111113,-0.45,-13.75,-2.33,9.6,-122.67541166666666,45.550335,412.897288504,160.5095798161832
0.05,0.005555555555555557,42.0625,0.0,0.13,-58.75,-0.0022222222222222227,-0.004444444444444445,-0.5,-14.1875,-2.37,9.6,-122.67541166666666,45.550335,412.97206584,160.46342816488954
0.03,0.01,42.875,0.01,0.1,-59.1875,-0.0022222222222222227,-0.004444444444444445,-0.46,-13.0,-2.36,9.62,-122.67541166666666,45.550335,413.04936131,160.5495794761533
0.04,-0.007777777777777778,42.0625,0.0,0.07,-59.5,0.005555555555555557,0.0022222222222222227,-0.47,-13.375,-2.36,9.62,-122.67541166666666,45.550335,413.108751511,160.57050789001295
0.05,-0.0022222222222222227,42.5,-0.02,0.06,-59.0625,0.0022222222222222227,0.006666666666666667,-0.47,-13.75,-2.34,9.58,-122.67541166666666,45.550335,413.280675477,160.57181417222716
0.04,-0.0022222222222222227,42.0625,-0.01,0.09,-59.0625,0.0011111111111111113,0.011111111111111113,-0.47,-13.75,-2.38,9.64,-122.67541166666666,45.550335,413.340656201,160.5646966729202
0.01,-0.005555555555555557,41.25,0.01,0.1,-59.1875,0.0,-0.0011111111111111113,-0.47,-14.5,-2.36,9.6,-122.67541166666666,45.550335,413.40498954300006,160.49367039957968
0.05,0.0011111111111111113,42.0625,-0.03,0.06,-59.1875,0.004444444444444445,-0.008888888888888889,-0.5,-13.75,-2.35,9.65,-122.67541166666666,45.550335,413.466927565,160.501718741019
0.02,-0.0022222222222222227,42.5,-0.01,0.12,-58.375,0.0022222222222222227,0.0033333333333333327,-0.47,-13.375,-2.33,9.59,-122.67541166666666,45.550335,413.535655766,160.54132340433426
0.07,-0.0011111111111111113,42.0625,0.0,0.19,-58.75,0.0022222222222222227,0.0033333333333333327,-0.52,-14.1875,-2.36,9.59,-122.67541166666666,45.550335,413.59250267699997,160.50824308020808
0.05,0.0,42.0625,0.0,0.11,-59.875,0.0033333333333333327,0.0022222222222222227,-0.45,-14.1875,-2.33,9.7,-122.67541166666666,45.550335,413.65136443800003,160.48736988824302
0.02,-0.005555555555555557,42.875,0.0,0.08,-59.5,0.0033333333333333327,0.0,-0.48,-14.1875,-2.35,9.62,-122.67541166666666,45.550335,413.715991219,160.4735288168987
0.08,0.0022222222222222227,42.875,0.01,0.13,-58.75,0.004444444444444445,-0.005555555555555557,-0.51,-13.375,-2.36,9.62,-122.67541166666666,45.550335,413.796990295,160.52680937501611
0.01,0.01,42.0625,-0.02,0.08,-58.375,-0.0022222222222222227,-0.01,-0.47,-14.1875,-2.33,9.61,-122.67541166666666,45.550335,413.85377606,160.493760590893
0.02,-0.007777777777777778,42.875,-0.03,0.12,-58.375,0.0033333333333333327,0.01,-0.46,-13.75,-2.35,9.58,-122.67541166666666,45.550335,413.907529627,160.50298489184263
0.07,-0.0033333333333333327,43.25,0.0,0.13,-59.875,0.004444444444444445,0.0022222222222222227,-0.49,-14.5,-2.36,9.59,-122.67541166666666,45.550335,413.96436117300004,160.47600062083296
0.01,0.005555555555555557,42.5,-0.02,0.04,-58.6875,0.0011111111111111113,-0.0011111111111111113,-0.45,-13.375,-2.34,9.63,-122.67541166666666,45.550335,414.018117813,160.50865158810518
-0.01,-0.008888888888888889,42.875,0.0,0.08,-58.75,0.0033333333333333327,0.005555555555555557,-0.47,-14.1875,-2.35,9.61,-122.67541166666666,45.550335,414.083164178,160.48882332384179
0.06,-0.004444444444444445,41.6875,-0.02,0.16,-58.375,0.0011111111111111113,0.0022222222222222227,-0.53,-13.375,-2.33,9.59,-122.67541166666666,45.550335,414.225872681,160.5328460540122
0.04,-0.0022222222222222227,42.0625,0.01,0.13,-59.0625,0.005555555555555557,0.0022222222222222227,-0.44,-14.1875,-2.36,9.65,-122.67541166666666,45.550335,414.32961678099997,160.47225746623235
0.04,-0.0033333333333333327,42.0625,-0.03,0.11,-59.875,0.0033333333333333327,-0.0033333333333333327,-0.48,-13.75,-2.35,9.6,-122.67541166666666,45.550335,414.402106869,160.4797003419386
0.04,-0.006666666666666667,41.6875,-0.02,0.09,-59.1875,0.0022222222222222227,0.007777777777777778,-0.47,-14.1875,-2.33,9.61,-122.67541166666666,45.550335,414.47261163800005,160.4430193260762
0.02,-0.0033333333333333327,42.5,0.0,0.1,-58.75,0.0033333333333333327,0.0033333333333333327,-0.49,-13.375,-2.38,9.63,-122.67541166666666,45.550335,414.535902894,160.47967364008431
0.07,-0.004444444444444445,41.6875,-0.03,0.17,-58.0625,0.005555555555555557,-0.0022222222222222227,-0.49,-14.1875,-2.36,9.58,-122.67541166666666,45.550335,414.590201306,160.44467447992324
0.04,0.008888888888888889,42.875,0.0,0.12,-59.5,-0.0011111111111111113,-0.0033333333333333327,-0.47,-13.75,-2.32,9.61,-122.67541166666666,45.550335,414.65927034099997,160.47275786005017
0.01,-0.004444444444444445,42.875,0.0,0.08,-58.0625,0.0,0.004444444444444445,-0.47,-13.375,-2.33,9.63,-122.67541166666666,45.550335,414.71860184300004,160.51006900160374
0.04,-0.005555555555555557,41.6875,-0.01,0.12,-59.0625,0.0033333333333333327,0.0,-0.5,-14.1875,-2.33,9.59,-122.67541166666666,45.550335,414.798204768,160.45841035728716
0.03,0.005555555555555557,42.875,0.0,0.11,-58.75,-0.0022222222222222227,-0.0033333333333333327,-0.43,-13.75,-2.34,9.61,-122.67541166666666,45.550335,414.86794495199996,160.47383534960755
0.02,-0.0022222222222222227,41.6875,-0.01,0.13,-59.0625,0.0022222222222222227,-0.0022222222222222227,-0.48,-13.75,-2.33,9.62,-122.67541166666666,45.550335,414.935582263,160.46773673253182
0.06,-0.006666666666666667,41.6875,0.0,0.13,-58.75,0.0,0.004444444444444445,-0.53,-13.75,-2.37,9.61,-122.67541166666666,45.550335,415.00555645800006,160.45649472211815
0.05,0.0022222222222222227,42.5,0.0,0.1,-58.75,0.0011111111111111113,-0.0022222222222222227,-0.47,-14.5,-2.35,9.6,-122.67541166666666,45.550335,415.070828136,160.41060038667752
0.01,0.0011111111111111113,41.6875,0.0,0.09,-59.5,0.0,-0.0033333333333333327,-0.46,-13.75,-2.32,9.64,-122.67541166666666,45.550335,415.125321861,160.41676926373975
0.04,-0.005555555555555557,41.6875,-0.02,0.12,-59.1875,0.0011111111111111113,0.0033333333333333327,-0.49,-13.75,-2.35,9.58,-122.67541166666666,45.550335,415.288480172,160.41512294811878
0.04,-0.007777777777777778,42.875,-0.03,0.17,-59.1875,0.0022222222222222227,0.005555555555555557,-0.49,-13.75,-2.37,9.58,-122.67541166666666,45.550335,415.35284934699996,160.4362508427009
0.04,0.0022222222222222227,42.5,-0.01,0.08,-58.75,0.0,-0.0011111111111111113,-0.46,-14.1875,-2.37,9.67,-122.67541166666666,45.550335,415.412180485,160.41932491907946
0.0,0.008888888888888889,42.875,-0.02,0.12,-58.75,-0.0022222222222222227,-0.004444444444444445,-0.45,-12.6875,-2.35,9.63,-122.67541166666666,45.550335,415.47124594400003,160.5117579434054
0.04,0.0033333333333333327,42.0625,0.0,0.1,-59.0625,0.0,0.0,-0.51,-13.375,-2.37,9.63,-122.67541166666666,45.550335,415.535628505,160.53476900957588
0.03,0.0011111111111111113,43.25,-0.02,0.1,-58.75,-0.0022222222222222227,-0.0022222222222222227,-0.47,-12.6875,-2.35,9.62,-122.67541166666666,45.550335,415.604674363,160.63406930380626
0.1,-0.0022222222222222227,42.5,0.0,0.04,-58.375,0.0022222222222222227,0.0011111111111111113,-0.47,-13.0,-2.37,9.61,-122.67541166666666,45.550335,415.66900478800005,160.67566845464947
-0.02,0.011111111111111113,41.6875,-0.02,0.08,-58.375,0.0011111111111111113,-0.0022222222222222227,-0.41,-14.875,-2.33,9.62,-122.67541166666666,45.550335,415.72964316900004,160.57332020580483
0.04,-0.008888888888888889,42.5,0.0,0.11,-59.1875,0.0011111111111111113,0.01,-0.53,-14.1875,-2.39,9.6,-122.67541166666666,45.550335,415.80349388699995,160.53794908847718
0.05,0.005555555555555557,42.5,-0.03,0.13,-58.375,0.0,-0.0011111111111111113,-0.49,-14.1875,-2.38,9.61,-122.67541166666666,45.550335,415.87836148300005,160.50820295354146
0.01,0.006666666666666667,42.0625,-0.03,0.12,-59.1875,0.0,0.004444444444444445,-0.46,-14.1875,-2.35,9.62,-122.67541166666666,45.550335,415.94370352699997,160.48590526576552
0.03,-0.004444444444444445,41.6875,-0.01,0.13,-59.0625,0.0011111111111111113,0.006666666666666667,-0.47,-15.25,-2.38,9.65,-122.67541166666666,45.550335,416.018231121,160.3642013899136
0.07,0.004444444444444445,42.875,0.0,0.04,-59.1875,0.0022222222222222227,0.0022222222222222227,-0.47,-13.75,-2.37,9.66,-122.67541166666666,45.550335,416.08741041699994,160.40695939795086
-0.02,-0.011111111111111113,42.5,0.01,0.06,-59.0625,-0.0011111111111111113,-0.0022222222222222227,-0.44,-14.1875,-2.34,9.55,-122.67541166666666,45.550335,416.137847618,160.40140614519171
0.01,0.0033333333333333327,42.875,-0.03,0.09,-59.5,0.0,0.008888888888888889,-0.53,-13.375,-2.33,9.57,-122.67541000000001,45.55033666666667,416.25834594099996,160.51071115142392
0.03,-0.004444444444444445,42.0625,-0.01,0.09,-58.6875,0.0,0.006666666666666667,-0.49,-13.75,-2.37,9.6,-122.67541000000001,45.55033666666667,416.32540267699994,160.50408168187167
0.01,0.005555555555555557,42.0625,-0.02,0.13,-58.75,-0.0011111111111111113,-0.01,-0.47,-13.75,-2.37,9.58,-122.67541000000001,45.55033666666667,416.38988674800004,160.5011477697822
0.03,0.0,43.25,-0.02,0.14,-58.375,0.0,0.0022222222222222227,-0.47,-14.1875,-2.34,9.64,-122.67541000000001,45.55033666666667,416.454315819,160.49171472200163
0.03,0.0033333333333333327,42.875,-0.01,0.08,-58.6875,-0.0033333333333333327,0.005555555555555557,-0.47,-13.75,-2.34,9.62,-122.67541000000001,45.55033666666667,416.524202773,160.50872593415397
0.03,0.0022222222222222227,42.5,-0.02,0.09,-59.0625,-0.0022222222222222227,-0.0033333333333333327,-0.49,-13.75,-2.38,9.61,-122.67541000000001,45.55033666666667,416.599688861,160.51374473719792
0.02,0.0033333333333333327,44.0625,0.0,0.14,-58.6875,-0.0033333333333333327,-0.007777777777777778,-0.47,-14.1875,-2.35,9.61,-122.67541000000001,45.55033666666667,416.659053696,160.51665208893152
0.02,0.0,41.6875,-0.02,0.05,-58.75,0.0,-0.0033333333333333327,-0.48,-14.1875,-2.34,9.65,-122.67541000000001,45.55033666666667,416.72350209,160.47915253806187
0.01,-0.008888888888888889,42.875,-0.02,0.04,-58.6875,0.0022222222222222227,0.006666666666666667,-0.47,-13.375,-2.35,9.56,-122.67541000000001,45.55033666666667,416.79546191599997,160.52716295057388
0.0,-0.0033333333333333327,43.25,0.0,0.07,-58.75,0.0,0.0,-0.48,-14.1875,-2.34,9.58,-122.67541000000001,45.55033666666667,416.871317744,160.5112047975509
0.04,-0.006666666666666667,42.875,-0.04,0.15,-58.6875,0.0011111111111111113,0.0033333333333333327,-0.49,-13.75,-2.35,9.55,-122.67541000000001,45.55033666666667,416.93579962800004,160.5233962808954
0.04,-0.0011111111111111113,42.875,-0.01,0.12,-58.375,-0.0033333333333333327,0.004444444444444445,-0.48,-14.875,-2.34,9.64,-122.67541000000001,45.55033666666667,417.000738649,160.4530075887922
0.05,0.007777777777777778,41.6875,0.0,0.06,-58.0625,0.0011111111111111113,-0.0033333333333333327,-0.47,-13.375,-2.35,9.66,-122.67541000000001,45.55033666666667,417.075587599,160.48147099560876
0.0,-0.0011111111111111113,42.875,0.0,0.14,-59.0625,0.0011111111111111113,0.0033333333333333327,-0.46,-13.375,-2.36,9.61,-122.67541000000001,45.55033666666667,417.127838816,160.51617121838783
0.02,-0.004444444444444445,41.6875,0.01,0.12,-58.75,0.0,-0.0011111111111111113,-0.48,-13.75,-2.34,9.6,-122.67541000000001,45.55033666666667,417.311588705,160.49159791979983
0.03,-0.0011111111111111113,41.6875,0.02,0.11,-58.75,-0.0011111111111111113,-0.005555555555555557,-0.48,-13.75,-2.32,9.62,-122.67541000000001,45.55033666666667,417.40187703,160.4841565134809
0.02,0.004444444444444445,42.5,0.0,0.15,-58.375,-0.0011111111111111113,-0.011111111111111113,-0.49,-13.75,-2.35,9.62,-122.67541000000001,45.55033666666667,417.476585198,160.48699741039218
0.04,0.0,43.25,-0.02,0.15,-59.1875,0.0,0.0011111111111111113,-0.46,-13.0,-2.33,9.59,-122.67541000000001,45.55033666666667,417.535946752,160.55621310661346
0.04,-0.0011111111111111113,42.0625,0.0,0.11,-58.375,0.0011111111111111113,0.006666666666666667,-0.46,-13.75,-2.37,9.66,-122.67541000000001,45.55033666666667,417.59033714300006,160.54386490472922
0.01,-0.0022222222222222227,42.875,0.0,0.1,-58.75,0.0011111111111111113,0.006666666666666667,-0.48,-13.375,-2.38,9.64,-122.67541000000001,45.55033666666667,417.647782545,160.57194670686414
0.02,0.0011111111111111113,44.5,-0.01,0.12,-58.375,0.0022222222222222227,-0.0011111111111111113,-0.47,-13.75,-2.33,9.61,-122.67541000000001,45.55033666666667,417.721515137,160.60983215463617
0.02,0.0,43.25,-0.01,0.13,-58.375,0.0,0.0022222222222222227,-0.46,-13.375,-2.33,9.59,-122.67541000000001,45.55033666666667,417.79127318400003,160.64443724485724
0.04,-0.008888888888888889,42.875,-0.02,0.08,-58.6875,-0.0022222222222222227,0.005555555555555557,-0.47,-14.1875,-2.34,9.63,-122.67541000000001,45.55033666666667,417.865672705,160.60242530932132
0.01,0.0,42.875,-0.01,0.13,-58.375,0.0,0.0011111111111111113,-0.46,-14.1875,-2.33,9.6,-122.67541000000001,45.55033666666667,417.930335006,160.5706517508731
0.04,-0.007777777777777778,42.875,0.0,0.1,-59.5,0.0011111111111111113,0.004444444444444445,-0.51,-13.375,-2.36,9.63,-122.67541000000001,45.55033666666667,417.992192141,160.60388373582953
0.04,-0.004444444444444445,44.5,-0.02,0.12,-58.6875,0.0022222222222222227,0.0033333333333333327,-0.47,-14.1875,-2.37,9.62,-122.67541000000001,45.55033666666667,418.06145450900004,160.60049066088075
0.02,-0.0011111111111111113,42.5,0.0,0.09,-59.0625,-0.0011111111111111113,-0.0033333333333333327,-0.47,-13.0,-2.38,9.62,-122.67541000000001,45.55033666666667,418.123057841,160.65041262477328
0.08,0.0022222222222222227,41.25,-0.05,0.16,-59.0625,-0.0033333333333333327,-0.0011111111111111113,-0.46,-13.375,-2.36,9.63,-122.67541000000001,45.55033666666667,418.311501391,160.65260765466235
0.0,0.02666666666666667,43.25,0.0,0.06,-58.75,-0.005555555555555557,-0.02555555555555556,-0.45,-13.75,-2.33,9.64,-122.67541000000001,45.55033666666667,418.370742997,160.66275587785034
0.07,0.0033333333333333327,42.5,-0.02,0.15,-58.75,0.004444444444444445,-0.014444444444444444,-0.52,-13.75,-2.4,9.56,-122.67541000000001,45.55033666666667,418.4354966,160.6521438078515
0.01,0.01888888888888889,41.25,0.02,0.1,-58.75,-0.0033333333333333327,-0.021111111111111112,-0.44,-12.6875,-2.39,9.68,-122.67541000000001,45.55033666666667,418.510689717,160.71452058438777
0.0,0.0,43.25,0.0,0.15,-58.375,0.011111111111111113,-0.014444444444444444,-0.55,-13.75,-2.4,9.56,-122.67541000000001,45.55033666666667,418.57012075,160.71655461518154
0.09,0.013333333333333334,41.6875,-0.01,0.13,-59.1875,0.024444444444444446,-0.02666666666666667,-0.53,-13.375,-2.39,9.64,-122.67541000000001,45.55033666666667,418.649821591,160.73121981422986
-0.02,0.01,42.5,-0.06,0.17,-58.375,0.012222222222222223,-0.024444444444444446,-0.46,-13.0,-2.41,9.62,-122.67541000000001,45.55033666666667,418.71490727800006,160.77962704052666
0.05,-0.031111111111111114,42.875,0.0,0.17,-59.0625,-0.0011111111111111113,0.043333333333333335,-0.6,-13.75,-2.5,9.62,-122.67541000000001,45.55033666666667,418.78730955300006,160.77247952781465
0.02,-0.017777777777777778,43.6875,0.02,0.02,-58.75,-0.0011111111111111113,0.034444444444444444,-0.47,-13.0,-2.39,9.7,-122.67541000000001,45.55033666666667,418.85736416300006,160.86329762311186
0.04,-0.045555555555555564,43.25,0.01,0.17,-58.375,0.0011111111111111113,0.043333333333333335,-0.51,-13.75,-2.34,9.51,-122.67541000000001,45.55033666666667,418.93287551099996,160.86815490789908
0.07,0.007777777777777778,42.875,-0.05,0.15,-59.0625,0.0033333333333333327,0.0011111111111111113,-0.47,-13.375,-2.31,9.56,-122.67541000000001,45.55033666666667,418.997377551,160.8951867251126
0.02,0.014444444444444444,41.25,0.0,0.09,-58.0625,-0.0011111111111111113,-0.013333333333333334,-0.4,-13.75,-2.36,9.7,-122.67541000000001,45.55033666666667,419.06190474699997,160.85168013960774
-0.03,-0.0033333333333333327,43.25,0.0,-0.03,-58.75,-0.0011111111111111113,-0.006666666666666667,-0.47,-14.1875,-2.34,9.6,-122.67541000000001,45.55033666666667,419.127145434,160.81879175269952
0.02,-0.02666666666666667,41.25,0.0,0.09,-58.375,0.008888888888888889,0.004444444444444445,-0.54,-13.75,-2.38,9.41,-122.67541000000001,45.55033666666667,419.299776066,160.7186509082716
0.03,0.01888888888888889,42.0625,-0.04,0.12,-59.1875,-0.0011111111111111113,-0.02333333333333333,-0.53,-13.0,-2.35,9.56,-122.67541000000001,45.55033666666667,419.369150778,160.78669052837972
-0.02,0.004444444444444445,42.875,-0.03,0.11,-58.375,0.0,-0.008888888888888889,-0.48,-13.75,-2.35,9.64,-122.67541000000001,45.55033666666667,419.44559650400004,160.79601324230563
0.0,-0.013333333333333334,42.5,-0.02,0.12,-58.375,0.007777777777777778,0.014444444444444444,-0.51,-13.375,-2.41,9.6,-122.67541000000001,45.55033666666667,419.52557015699995,160.81794456453804
0.01,-0.004444444444444445,43.6875,-0.01,0.17,-58.75,0.011111111111111113,-0.0011111111111111113,-0.47,-13.0,-2.34,9.59,-122.67541000000001,45.55033666666667,419.590145062,160.89222395420754
0.02,0.01,42.875,0.01,0.13,-58.75,0.0022222222222222227,-0.012222222222222223,-0.48,-13.0,-2.38,9.63,-122.67541000000001,45.55033666666667,419.64123117099996,160.9265476670749
-0.02,0.007777777777777778,43.25,0.02,0.03,-59.0625,0.0022222222222222227,-0.015555555555555557,-0.45,-12.6875,-2.37,9.61,-122.67541000000001,45.55033666666667,419.723139154,161.01477550639478
0.04,-0.006666666666666667,42.0625,0.02,0.1,-58.75,0.0011111111111111113,-0.004444444444444445,-0.52,-13.75,-2.4,9.59,-122.67541000000001,45.55033666666667,419.793108712,160.97005444063177
0.0,0.012222222222222223,42.875,-0.02,0.13,-59.1875,-0.0011111111111111113,-0.013333333333333334,-0.51,-12.6875,-2.35,9.56,-122.67541000000001,45.55033666666667,419.863141812,161.04029108354146
0.02,0.005555555555555557,43.25,0.01,0.1,-59.1875,0.005555555555555557,-0.013333333333333334,-0.52,-13.75,-2.41,9.63,-122.67541000000001,45.55033666666667,419.93376548599997,161.02060326179483
0.06,0.005555555555555557,42.875,0.08,0.07,-58.6875,0.004444444444444445,-0.013333333333333334,-0.49,-13.0,-2.42,9.61,-122.67541000000001,45.55033666666667,420.009138291,161.06015233390622
0.05,-0.0011111111111111113,41.25,0.05,0.02,-59.5,-0.008888888888888889,-0.0011111111111111113,-0.52,-13.375,-2.42,9.6,-122.67541000000001,45.55033666666667,420.068452813,161.04187930199183
-0.02,0.007777777777777778,42.0625,-0.04,0.11,-58.375,-0.006666666666666667,-0.01,-0.47,-12.25,-2.34,9.51,-122.67541000000001,45.55033666666667,420.134574806,161.12657708691674
0.03,-0.005555555555555557,42.875,0.01,0.07,-58.375,0.008888888888888889,0.004444444444444445,-0.52,-13.75,-2.42,9.6,-122.67541000000001,45.55033666666667,420.218246389,161.08889523627036
-0.01,-0.021111111111111112,43.25,-0.01,0.12,-59.0625,0.0033333333333333327,0.031111111111111114,-0.48,-12.6875,-2.38,9.57,-122.67541000000001,45.55033666666667,420.28407020300006,161.16041031965148
0.02,-0.014444444444444444,42.0625,-0.03,0.14,-59.0625,0.004444444444444445,0.02,-0.52,-13.375,-2.4,9.6,-122.67541000000001,45.55033666666667,420.350234175,161.14839985179748
-0.01,0.008888888888888889,42.5,-0.04,0.14,-58.375,0.0011111111111111113,-0.008888888888888889,-0.49,-14.1875,-2.38,9.62,-122.67541000000001,45.55033666666667,420.412121466,161.0892919193576
-0.02,0.015555555555555557,41.6875,0.03,0.01,-58.6875,-0.0011111111111111113,-0.016666666666666666,-0.51,-13.0,-2.42,9.64,-122.67541000000001,45.55033666666667,420.478157469,161.10578023900302
-0.02,0.008888888888888889,43.25,0.03,0.06,-58.6875,-0.0033333333333333327,-0.024444444444444446,-0.51,-13.0,-2.38,9.59,-122.67541000000001,45.55033666666667,420.544196128,161.15260579380643
0.03,-0.005555555555555557,42.5,-0.03,0.14,-58.375,0.0011111111111111113,0.0,-0.53,-13.75,-2.38,9.57,-122.67541000000001,45.55033666666667,420.607177901,161.12237317880505
-0.01,-0.012222222222222223,41.6875,-0.03,0.09,-58.6875,0.0033333333333333327,0.02555555555555556,-0.5,-13.375,-2.42,9.61,-122.67541000000001,45.55033666666667,420.665374503,161.10913971793727
0.0,-0.0033333333333333327,43.25,-0.03,0.07,-58.375,0.01,-0.006666666666666667,-0.53,-13.75,-2.42,9.58,-122.67541000000001,45.55033666666667,420.72753762800005,161.0981273851123
0.0,0.02,42.875,-0.04,0.16,-59.0625,0.004444444444444445,-0.03333333333333333,-0.49,-14.1875,-2.38,9.6,-122.67541000000001,45.55033666666667,420.783376982,161.0626261348609
-0.02,0.0011111111111111113,43.25,0.0,0.11,-58.375,-0.006666666666666667,0.0022222222222222227,-0.5,-13.375,-2.44,9.66,-122.67541000000001,45.55033666666667,420.857403324,161.08759342122414
-0.02,-0.0033333333333333327,42.5,-0.02,0.05,-59.0625,-0.0033333333333333327,0.007777777777777778,-0.52,-13.0,-2.41,9.62,-122.67541000000001,45.55033666666667,420.913264449,161.12096846169507
-0.01,-0.014444444444444444,42.5,0.0,0.17,-58.75,0.005555555555555557,0.007777777777777778,-0.52,-13.0,-2.39,9.54,-122.67541000000001,45.55033666666667,420.96994260800005,161.15051993070068
0.0,0.006666666666666667,43.6875,-0.02,0.12,-58.375,0.0,0.0011111111111111113,-0.51,-12.6875,-2.4,9.6,-122.67541000000001,45.55033666666667,421.041990714,161.2317749711214
-0.02,0.0011111111111111113,42.5,-0.04,0.06,-59.0625,-0.0033333333333333327,0.0,-0.53,-13.0,-2.38,9.63,-122.67541000000001,45.55033666666667,421.097866005,161.2506891303901
0.01,0.0,42.0625,0.02,0.19,-58.6875,-0.0022222222222222227,0.011111111111111113,-0.52,-12.6875,-2.4,9.69,-122.67541000000001,45.55033666666667,421.162888567,161.28253560298754
0.02,0.0033333333333333327,43.25,0.0,0.13,-58.0625,-0.0011111111111111113,-0.0022222222222222227,-0.49,-13.375,-2.41,9.6,-122.67540833333332,45.550338333333336,421.31913450699994,161.2677973033683
-0.01,0.0011111111111111113,42.0625,0.01,0.08,-58.375,-0.0022222222222222227,0.01,-0.48,-13.0,-2.41,9.65,-122.67540833333332,45.550338333333336,421.38124435099996,161.27873054273516
-0.02,-0.007777777777777778,43.25,-0.04,0.11,-59.0625,0.0,0.004444444444444445,-0.51,-13.75,-2.39,9.57,-122.67540833333332,45.550338333333336,421.447190301,161.25774258122092
-0.01,0.0011111111111111113,42.875,0.01,0.11,-58.75,0.0,-0.005555555555555557,-0.51,-12.6875,-2.4,9.58,-122.67540833333332,45.550338333333336,421.50803467099996,161.30622010593083
0.0,0.0022222222222222227,43.25,-0.02,0.1,-58.75,0.0011111111111111113,-0.006666666666666667,-0.51,-13.375,-2.37,9.61,-122.67540833333332,45.550338333333336,421.56889800000005,161.3106371579283
-0.02,0.0011111111111111113,43.6875,0.01,0.1,-58.75,-0.0033333333333333327,0.004444444444444445,-0.51,-13.375,-2.39,9.62,-122.67540833333332,45.550338333333336,421.619589837,161.31710656593356
-0.01,0.004444444444444445,42.0625,-0.03,0.17,-58.6875,0.0011111111111111113,0.0,-0.51,-13.0,-2.4,9.58,-122.67540833333332,45.550338333333336,421.683038174,161.3209730251674
